all,Longitude,Latitude,Address,latitude,longitude
McDonalds,-87.74,41.51,"4010 Lincoln Hwy, Matteson, IL 60443",41.51,-87.74
McDonalds,-73.121384,41.803355,"170 N Plains Industrial Rd, Wallingford, CT 06492",41.803355,-73.121384
McDonalds,-72.818724,41.453601,"608 N Colony Rd, Wallingford, CT 06492",41.453601,-72.818724
McDonalds,-72.818724,41.453601,"184 Chase Ave, Waterbury, CT 06704",41.453601,-72.818724
McDonalds,-87.87,42.17,"50 Waukegan Rd, Deerfield, IL 60015",42.17,-87.87
McDonalds,-88.19,41.82,"28231 Diehl Rd, Warrenville, IL 60555",41.82,-88.19
McDonalds,-72.200074,41.96566,"850 S Main St, Cheshire, CT 06410",41.96566,-72.200074
McDonalds,-72.901864,41.498075,"375 S Main St, Colchester, CT 06415",41.498075,-72.901864
McDonalds,-72.328573,41.574438,"693 Main St, Torrington, CT 06790",41.574438,-72.328573
McDonalds,-73.121384,41.803355,"360 Main St, Springfield, MA 01105",41.803355,-73.121384
McDonalds,-72.583264,42.096,"429 Memorial Ave, West Springfield, MA 01089",42.096,-72.583264
McDonalds,0.0,0.0,"1050 E Lake St, Hanover Park, IL 60133",0.0,0.0
McDonalds,-72.206332,41.710542,"325 Union St, Waterbury, CT 06706",41.710542,-72.206332
McDonalds,-87.84,41.5,"455 N la Grange Rd, Frankfort, IL 60423",41.5,-87.84
McDonalds,-73.046155,41.554082,"299 E Main St, Westfield, MA 01085",41.554082,-73.046155
McDonalds,-72.754675,42.120177,"33 Plainfield St, Springfield, MA 01104",42.120177,-72.754675
McDonalds,-88.03,42.08,"3140 Kirchoff Rd, Rolling Meadows, IL 60008",42.08,-88.03
McDonalds,-72.623498,42.105568,"782 State St, Springfield, MA 01109",42.105568,-72.623498
McDonalds,-72.566664,42.11669,"118 Storrs Rd, Mansfield Center, CT 06250",42.11669,-72.566664
McDonalds,-72.197004,41.763389,"660 Liberty St, Springfield, MA 01104",41.763389,-72.197004
McDonalds,-72.562717,42.126282,"564 Straits Tpke, Watertown, CT 06795",42.126282,-72.562717
McDonalds,-87.84,42.13,"2261 Northbrook Ct, Northbrook, IL 60062",42.13,-87.84
McDonalds,-72.754675,42.120177,"717 Page Blvd, Springfield, MA 01104",42.120177,-72.754675
McDonalds,-72.562717,42.126282,"809 Boston Rd, Springfield, MA 01119",42.126282,-72.562717
McDonalds,-72.501804,42.116665,"129 Washington Ave, North Haven, CT 06473",42.116665,-72.501804
McDonalds,-88.04,42.05,"720 E Higgins Rd, Schaumburg, IL 60173",42.05,-88.04
McDonalds,-87.69,41.52,"2400 Lincoln Hwy, Olympia Fields, IL 60461",41.52,-87.69
McDonalds,-72.607434,42.206965,"350 Burnett Rd, Chicopee, MA 01020",42.206965,-72.607434
McDonalds,-72.598574,42.17273,"2194 Northampton St, Holyoke, MA 01040",42.17273,-72.598574
McDonalds,-72.607434,42.206965,"1 Massachusetts Ave, Ludlow, MA 01056",42.206965,-72.607434
McDonalds,-72.468554,42.154955,"365 Universal Dr N, North Haven, CT 06473",42.154955,-72.468554
McDonalds,-88.1,42.01,"550 S Roselle Rd, Schaumburg, IL 60193",42.01,-88.1
McDonalds,-72.598574,42.17273,"420 Center St, Ludlow, MA 01056",42.17273,-72.598574
McDonalds,-72.465173,42.170423,"285 Maple St, Holyoke, MA 01040",42.170423,-72.465173
McDonalds,-72.607434,42.206965,"280 Branford Rd, North Branford, CT 06471",42.206965,-72.607434
McDonalds,-72.771926,41.330159,"1260 Dixwell Ave, Hamden, CT 06514",41.330159,-72.771926
McDonalds,-87.5,41.55,"515 Ridge Rd, Munster, IN 46321",41.55,-87.5
McDonalds,-72.594199,41.27966,"40 North St, Blandford, MA 01008",41.27966,-72.594199
McDonalds,-72.924829,42.17963,"617 Boston Post Rd, Guilford, CT 06437",42.17963,-72.924829
McDonalds,-72.681043,41.283021,"184 Thorndike, Palmer, MA 01069",41.283021,-72.681043
McDonalds,-72.347921,42.18495,"78 Town St, Norwich, CT 06360",42.18495,-72.347921
McDonalds,-88.09,41.95,"72 Stratford Dr, Bloomingdale, IL 60108",41.95,-88.09
McDonalds,-72.523272,41.27788,"424 W Main St, Branford, CT 06405",41.27788,-72.523272
McDonalds,0.0,0.0,"101 E Lake St, Bloomingdale, IL 60108",0.0,0.0
McDonalds,-88.11,41.86,"2175 W Roosevelt Rd, Wheaton, IL 60187",41.86,-88.11
McDonalds,0.0,0.0,"121 Northampton St, Easthampton, MA 01027",0.0,0.0
McDonalds,-72.109789,41.4353,"1061 Boston Post Rd, Old Saybrook, CT 06475",41.4353,-72.109789
McDonalds,-72.672184,42.270792,"44 Division St, Derby, CT 06418",42.270792,-72.672184
McDonalds,-88.03,42.08,"1775 Algonquin Rd, Rolling Meadows, IL 60008",42.08,-88.03
McDonalds,-87.93,42.1,"1200 S Milwaukee Ave, Prospect Heights, IL 60070",42.1,-87.93
McDonalds,-73.331769,42.027385,"652 New Haven Ave, Derby, CT 06418",42.027385,-73.331769
McDonalds,-72.227505,41.369034,"57 Boston Post Rd, Orange, CT 06477",41.369034,-72.227505
McDonalds,-87.55,41.57,"17810 Torrence Ave, Lansing, IL 60438",41.57,-87.55
McDonalds,-73.02644,41.279404,"1678 Route 12, Gales Ferry, CT 06335",41.279404,-73.02644
McDonalds,-72.011775,41.607016,"366 Main St, Sturbridge, MA 01566",41.607016,-72.011775
McDonalds,-72.081435,41.425757,"221 King St, Northampton, MA 01060",41.425757,-72.081435
McDonalds,-72.082027,42.109278,"E Main, Southbridge, MA 01550",42.109278,-72.082027
McDonalds,-72.632384,42.317816,"335 Main St, Niantic, CT 06357",42.317816,-72.632384
McDonalds,-72.034399,42.074025,"796 Norwich Rd, Plainfield, CT 06374",42.074025,-72.034399
McDonalds,-72.197249,41.332343,"554 Providence Rd, Danielson, CT 06239",41.332343,-72.197249
McDonalds,-71.914414,41.681266,"48 Danbury Rd, New Milford, CT 06776",41.681266,-71.914414
McDonalds,-87.51,41.62,"6437 S Columbia Ave, Hammond, IN 46320",41.62,-87.51
McDonalds,-73.410424,41.57751,"1376 Boston Post Rd, Milford, CT 06460",41.57751,-73.410424
McDonalds,-72.096449,41.356385,"117 West St, Ware, MA 01082",41.356385,-72.096449
McDonalds,-73.057314,41.225019,"117 Boston Post Rd, Waterford, CT 06385",41.225019,-73.057314
McDonalds,-72.241889,42.26048,"377 Russell St, Hadley, MA 01035",42.26048,-72.241889
McDonalds,-72.129134,41.34285,"1075 N Main St, Dayville, CT 06241",41.34285,-72.129134
McDonalds,-72.589234,42.34334,"390 Monroe Tpke, Monroe, CT 06468",42.34334,-72.589234
McDonalds,-87.94,42.07,"999 N Elmhurst Rd, Mount Prospect, IL 60056",42.07,-87.94
McDonalds,0.0,0.0,"440 E Maple Ave, Roselle, IL 60172",0.0,0.0
McDonalds,-73.396258,41.462093,"155 Parkway N, New London, CT 06320",41.462093,-73.396258
McDonalds,-72.070714,41.354845,"80 Hawley Ln, Trumbull, CT 06611",41.354845,-72.070714
McDonalds,-72.096449,41.356385,"130 Route 44, Millerton, NY 12546",41.356385,-72.096449
McDonalds,-73.218634,41.23493,"439 Bridgeport Ave, Milford, CT 06460",41.23493,-73.218634
McDonalds,-73.5204,41.960025,"10 Hawley Ln, Trumbull, CT 06611",41.960025,-73.5204
McDonalds,-87.94,42.07,"100 W Rand Rd, Mount Prospect, IL 60056",42.07,-87.94
McDonalds,-73.218634,41.23493,"72 Newtown Rd, Danbury, CT 06810",41.23493,-73.218634
McDonalds,-88.17,41.79,"1520 N Naper Blvd, Naperville, IL 60563",41.79,-88.17
McDonalds,-73.453889,41.392592,"Charlton Mass Pike West Boun, Charlton, MA 01507",41.392592,-73.453889
McDonalds,-88.0,42.01,"633 Meacham Rd, Elk Grove Village, IL 60007",42.01,-88.0
McDonalds,-87.48,41.63,"1811 E Columbus Dr, East Chicago, IN 46312",41.63,-87.48
McDonalds,-71.959474,41.35016,"3078 Route 22, Dover Plains, NY 12522",41.35016,-71.959474
McDonalds,-73.218634,41.23493,"2360 Route 22, Dover Plains, NY 12522",41.23493,-73.218634
McDonalds,-73.584375,41.725074,"6 Providence Pike, Putnam, CT 06260",41.725074,-73.584375
McDonalds,-73.584375,41.725074,"2439 Barnum Ave, Stratford, CT 06615",41.725074,-73.584375
McDonalds,-71.887661,41.924337,"245 Housatonic St, Lee, MA 01238",41.924337,-71.887661
McDonalds,-73.131906,41.197266,"4219 Main St, Bridgeport, CT 06606",41.197266,-73.131906
McDonalds,-73.249255,42.305298,"3 Padanaram Rd, Danbury, CT 06811",42.305298,-73.249255
McDonalds,-73.191269,41.18188,"1025 Main St, Stratford, CT 06615",41.18188,-73.191269
McDonalds,-73.444604,41.445955,"250 North Ave, Bridgeport, CT 06606",41.445955,-73.444604
McDonalds,-87.98,42.07,"45 E Golf Rd, Arlington Heights, IL 60005",42.07,-87.98
McDonalds,0.0,0.0,"370 Stockbridge Rd, Lee, MA 01238",0.0,0.0
McDonalds,-73.191269,41.18188,"2 Lake Ave, Danbury, CT 06810",41.18188,-73.191269
McDonalds,-87.84,42.09,"2741 Pfingsten Rd, Glenview, IL 60026",42.09,-87.84
McDonalds,-73.249255,42.305298,"240 West Rd, Lee, MA 01238",42.305298,-73.249255
McDonalds,-73.45377,41.408563,"477 S Broad St, Meriden, CT 06450",41.408563,-73.45377
McDonalds,-71.864679,42.1176,"8 Lake St, Spencer, MA 01562",42.1176,-71.864679
McDonalds,-73.249255,42.305298,"7 Backus Ave, Danbury, CT 06810",42.305298,-73.249255
McDonalds,-72.797811,41.536306,"2 Lake Avenue Ext, Danbury, CT 06811",41.536306,-72.797811
McDonalds,-71.992952,42.243873,"1900 Fairfield Ave, Bridgeport, CT 06605",42.243873,-71.992952
McDonalds,-73.474302,41.379502,"302 Stockbridge Rd, Great Barrington, MA 01230",41.379502,-73.474302
McDonalds,-73.453889,41.392592,"2101 2nd Ave Se, Cambridge, MN 55008",41.392592,-73.453889
McDonalds,-73.225654,41.158285,"1075 Diffley Rd, Saint Paul, MN 55123",41.158285,-73.225654
McDonalds,-88.14,41.92,"355 S Schmale Rd, Carol Stream, IL 60188",41.92,-88.14
McDonalds,-93.244959,45.566752,"555 Nicollet Mall, Minneapolis, MN 55402",45.566752,-93.244959
McDonalds,-93.136637,44.804584,"Minneapolis, MN 55401",44.804584,-93.136637
McDonalds,-87.66,41.56,"3132 183rd St, Homewood, IL 60430",41.56,-87.66
McDonalds,-93.271463,44.975902,"2400 Nicollet Ave, Minneapolis, MN 55404",44.975902,-93.271463
McDonalds,-93.269479,44.984268,"407 15th Ave Se, Minneapolis, MN 55414",44.984268,-93.269479
McDonalds,-93.269479,44.984268,"210 E Lake St, Minneapolis, MN 55408",44.984268,-93.269479
McDonalds,-93.261254,44.962249,"1100 University Ave Ne, Minneapolis, MN 55413",44.962249,-93.261254
McDonalds,-87.48,41.63,"4745 Indianapolis Blvd, East Chicago, IN 46312",41.63,-87.48
McDonalds,-93.287477,44.94673,"3110 E Lake St, Minneapolis, MN 55406",44.94673,-93.287477
McDonalds,-93.247264,44.99777,"916 W Broadway Ave, Minneapolis, MN 55411",44.99777,-93.247264
McDonalds,-93.287477,44.94673,"1440 Stinson Blvd, Minneapolis, MN 55413",44.94673,-93.287477
McDonalds,-93.221033,44.937935,"4121 Hiawatha Ave, Minneapolis, MN 55406",44.937935,-93.221033
McDonalds,-88.11,41.86,"2030 S Naperville Rd, Wheaton, IL 60187",41.86,-88.11
McDonalds,-93.247264,44.99777,"4435 Lyndale Ave N, Minneapolis, MN 55412",44.99777,-93.247264
McDonalds,-93.221033,44.937935,"1570 University Ave W, Saint Paul, MN 55104",44.937935,-93.221033
McDonalds,-87.55,41.61,"656 River Oaks Dr, Calumet City, IL 60409",41.61,-87.55
McDonalds,-88.08,41.92,"292 E Army Trail Rd, Glendale Heights, IL 60139",41.92,-88.08
McDonalds,-87.89,42.05,"725 W Golf Rd, Des Plaines, IL 60016",42.05,-87.89
McDonalds,-93.340979,44.94828,"729 Long Lake Rd, New Brighton, MN 55112",44.94828,-93.340979
McDonalds,0.0,0.0,"4605 Central Ave Ne, Minneapolis, MN 55421",0.0,0.0
McDonalds,0.0,0.0,"4601 Lake Dr, Minneapolis, MN 55422",0.0,0.0
McDonalds,-93.19086,45.072509,"730 Winnetka Ave N, Minneapolis, MN 55427",45.072509,-93.19086
McDonalds,-93.249349,45.04981,"6645 Lyndale Ave S, Minneapolis, MN 55423",45.04981,-93.249349
McDonalds,-93.338854,45.013246,"5525 Xerxes Ave N, Brooklyn Center, MN 55430",45.013246,-93.338854
McDonalds,-93.38215,45.007216,"2322 7th St W, Saint Paul, MN 55116",45.007216,-93.38215
McDonalds,-93.283269,44.87622,"3220 Southdale Cir, Minneapolis, MN 55435",44.87622,-93.283269
McDonalds,-93.305003,45.060869,"244 57th Ave Ne, Minneapolis, MN 55432",45.060869,-93.305003
McDonalds,-88.08,41.92,"215 North Ave, Glendale Heights, IL 60139",41.92,-88.08
McDonalds,-93.329822,44.878265,"9315 Medicine Lake Rd, Minneapolis, MN 55427",44.878265,-93.329822
McDonalds,-93.254251,45.096538,"4201 Winnetka Ave N, Minneapolis, MN 55428",45.096538,-93.254251
McDonalds,-93.19086,45.072509,"5400 W Broadway Ave, Minneapolis, MN 55428",45.072509,-93.19086
McDonalds,-87.98,41.67,"1152 State St, Lemont, IL 60439",41.67,-87.98
McDonalds,-93.378233,45.061039,"471 Marion St, Saint Paul, MN 55103",45.061039,-93.378233
McDonalds,-93.378233,45.061039,"551 Jefferson Ave, Saint Paul, MN 55102",45.061039,-93.378233
McDonalds,0.0,0.0,"700 American Blvd E, Minneapolis, MN 55420",0.0,0.0
McDonalds,-93.125019,44.96278,"1535 Rice St, Saint Paul, MN 55117",44.96278,-93.125019
McDonalds,-93.118354,44.936711,"8040 Nicollet Ave S, Minneapolis, MN 55420",44.936711,-93.118354
McDonalds,-93.277789,44.83872,"7565 France Ave S, Minneapolis, MN 55435",44.83872,-93.277789
McDonalds,-93.104748,44.98983,"2260 Rice St, Saint Paul, MN 55113",44.98983,-93.104748
McDonalds,-93.277789,44.83872,"1650 W 82nd St Ste 900, Minneapolis, MN 55431",44.83872,-93.277789
McDonalds,-93.329822,44.878265,"30 7th St E, Saint Paul, MN 55101",44.878265,-93.329822
McDonalds,-93.156774,45.011238,"401 Robert St N, Saint Paul, MN 55101",45.011238,-93.156774
McDonalds,-93.311999,44.83254,"12659 Wayzata Blvd, Hopkins, MN 55305",44.83254,-93.311999
McDonalds,-88.0,42.01,"10 Biesterfield Rd, Elk Grove Village, IL 60007",42.01,-88.0
McDonalds,-87.51,41.63,"4615 S Calumet Ave, Hammond, IN 46327",41.63,-87.51
McDonalds,-87.89,41.59,"11241 W 159th St, Orland Park, IL 60467",41.59,-87.89
McDonalds,-93.414414,44.918623,"2201 Highway 10, Saint Paul, MN 55112",44.918623,-93.414414
McDonalds,-87.79,41.58,"17171 Harlem Ave, Tinley Park, IL 60477",41.58,-87.79
McDonalds,0.0,0.0,"9516 Garfield Ave S, Minneapolis, MN 55420",0.0,0.0
McDonalds,-93.19086,45.072509,"2705 Annapolis Cir N, Minneapolis, MN 55441",45.072509,-93.19086
McDonalds,-93.303134,45.103917,"1273 Robert St S, Saint Paul, MN 55118",45.103917,-93.303134
McDonalds,-93.277789,44.83872,"8100 University Ave Ne, Minneapolis, MN 55432",44.83872,-93.277789
McDonalds,-93.427704,45.009277,"8124 Highway 65 Ne, Minneapolis, MN 55432",45.009277,-93.427704
McDonalds,-88.09,41.79,"1019 Maple Ave, Lisle, IL 60532",41.79,-88.09
McDonalds,-93.254251,45.096538,"8000 Lakeland Ave N, Minneapolis, MN 55445",45.096538,-93.254251
McDonalds,-93.254251,45.096538,"1165 Prosperity Ave, Saint Paul, MN 55106",45.096538,-93.254251
McDonalds,-87.61,41.6,"801 E 162nd St, South Holland, IL 60473",41.6,-87.61
McDonalds,-88.06,41.87,"445 Roosevelt Rd, Glen Ellyn, IL 60137",41.87,-88.06
McDonalds,-93.050604,44.96731,"3045 Holiday Ln, Saint Paul, MN 55121",44.96731,-93.050604
McDonalds,0.0,0.0,"15500 Highway 7, Minnetonka, MN 55345",0.0,0.0
McDonalds,-88.0,42.01,"1912 E Higgins Rd, Elk Grove Village, IL 60007",42.01,-88.0
McDonalds,-93.151411,44.845042,"6255 Sycamore Ln N, Osseo, MN 55369",44.845042,-93.151411
McDonalds,-93.485988,44.915472,"1450 Wayzata Blvd E, Wayzata, MN 55391",44.915472,-93.485988
McDonalds,-93.115112,45.081635,"8251 Flying Cloud Dr, Eden Prairie, MN 55344",45.081635,-93.115112
McDonalds,-93.431575,45.114841,"9240 Bloomington Ferry Rd, Minneapolis, MN 55438",45.114841,-93.431575
McDonalds,-87.83,41.62,"9110 W 159th St, Orland Park, IL 60462",41.62,-87.83
McDonalds,-93.432813,44.86231,"4000 W Old Shakopee Rd, Minneapolis, MN 55437",44.86231,-93.432813
McDonalds,-93.381663,44.825987,"598 Prairie Center Dr, Eden Prairie, MN 55344",44.825987,-93.381663
McDonalds,-93.377549,45.110569,"1841 Suburban Ave, Saint Paul, MN 55119",45.110569,-93.377549
McDonalds,-93.345405,44.825413,"1797 Cope Ave E, Maplewood, MN 55109",44.825413,-93.345405
McDonalds,-88.04,41.75,"2310 75th St, Woodridge, IL 60517",41.75,-88.04
McDonalds,-88.0,42.01,"1450 Busse Rd, Elk Grove Village, IL 60007",42.01,-88.0
McDonalds,-93.020884,45.015576,"4565 Erin Ln, Eagan, MN 55122",45.015576,-93.020884
McDonalds,-93.487463,45.095715,"1 Central St, Circle Pines, MN 55014",45.095715,-93.487463
McDonalds,-93.020884,45.015576,"5760 Cahill Ave, Inver Grove Heights, MN 55076",45.015576,-93.020884
McDonalds,-93.196531,44.802549,"13595 83rd Way N, Maple Grove, MN 55369",44.802549,-93.196531
McDonalds,-93.143581,45.12432,"2070 County Road E E, Saint Paul, MN 55110",45.12432,-93.143581
McDonalds,-87.89,42.05,"444 S River Rd, Des Plaines, IL 60016",42.05,-87.89
McDonalds,-93.431575,45.114841,"2901 Highway 13 W, Burnsville, MN 55337",45.114841,-93.431575
McDonalds,-93.011181,45.080369,"11364 Foley Blvd NW, Minneapolis, MN 55448",45.080369,-93.011181
McDonalds,-93.003154,44.951936,"3075 80th St E, Inver Grove Heights, MN 55076",44.951936,-93.003154
McDonalds,-93.273599,44.76771,"10270 Baltimore St NE, Minneapolis, MN 55449",44.76771,-93.273599
McDonalds,-87.89,42.05,"9815 Milwaukee Ave, Des Plaines, IL 60016",42.05,-87.89
McDonalds,-93.038072,44.84173,"3080 Coon Rapids Blvd NW, Coon Rapids, MN 55433",44.84173,-93.038072
McDonalds,-88.02,41.97,"1301 E Irving Park Rd, Itasca, IL 60143",41.97,-88.02
McDonalds,0.0,0.0,"90 Lake Dr E, Chanhassen, MN 55317",0.0,0.0
McDonalds,-93.317723,45.164388,"4950 Highway 61 N, Saint Paul, MN 55110",45.164388,-93.317723
McDonalds,-93.557095,45.071493,"770 Excelsior Blvd, Excelsior, MN 55331",45.071493,-93.557095
McDonalds,-93.547749,44.86314,"8101 Old Carriage Ct, Shakopee, MN 55379",44.86314,-93.547749
McDonalds,-87.55,41.61,"2004 Sibley Blvd, Calumet City, IL 60409",41.61,-87.55
McDonalds,-87.82,42.07,"530 Waukegan Rd, Glenview, IL 60025",42.07,-87.82
McDonalds,-87.69,41.6,"3010 W 159th St, Markham, IL 60428",41.6,-87.69
McDonalds,-93.49725,44.776722,"12401 Ulysses St NE, Minneapolis, MN 55434",44.776722,-93.49725
McDonalds,-93.487463,45.095715,"12321 Champlin Dr, Champlin, MN 55316",45.095715,-93.487463
McDonalds,-88.01,41.87,"540 W North Ave, Lombard, IL 60148",41.87,-88.01
McDonalds,-87.76,41.61,"5441 159th St, Oak Forest, IL 60452",41.61,-87.76
McDonalds,-93.385269,45.16951,"610 Apollo Dr, Circle Pines, MN 55014",45.16951,-93.385269
McDonalds,-93.583834,44.988689,"3990 12th Ave E, Shakopee, MN 55379",44.988689,-93.583834
McDonalds,-93.301244,45.187199,"7667 150th St W, Saint Paul, MN 55124",45.187199,-93.301244
McDonalds,-93.139549,45.15297,"227 Marschall Rd, Shakopee, MN 55379",45.15297,-93.139549
McDonalds,-87.89,42.01,"1960 S Mount Prospect Rd, Des Plaines, IL 60018",42.01,-87.89
McDonalds,-93.202903,44.744005,"720 W Main St, Anoka, MN 55303",44.744005,-93.202903
McDonalds,-93.49725,44.776722,"15035 Canada Ave W, Rosemount, MN 55068",44.776722,-93.49725
McDonalds,-93.301244,45.187199,"13731 Round Lake Blvd Nw, Andover, MN 55304",45.187199,-93.301244
McDonalds,-93.413038,45.250926,"15232 Bluebird St NW, Andover, MN 55304",45.250926,-93.413038
McDonalds,-93.130156,44.733022,"16831 Highway 13 S, Prior Lake, MN 55372",44.733022,-93.130156
McDonalds,-93.287415,45.250398,"500 Highway 212 E, Chaska, MN 55318",45.250398,-93.287415
McDonalds,-93.287415,45.250398,"21300 Rogers Dr, Rogers, MN 55374",45.250398,-93.287415
McDonalds,-93.424532,44.712923,"20158 Icenic Trl, Lakeville, MN 55044",44.712923,-93.424532
McDonalds,-93.606155,44.812323,"14545 60th St N, Stillwater, MN 55082",44.812323,-93.606155
McDonalds,-93.563685,45.190031,"21044 Kenrick Ave, Lakeville, MN 55044",45.190031,-93.563685
McDonalds,-93.264083,44.673547,"1752 N Frontage Rd, Hastings, MN 55033",44.673547,-93.264083
McDonalds,-92.83143,45.051964,"1340 S Frontage Rd, Hastings, MN 55033",45.051964,-92.83143
McDonalds,-93.264083,44.673547,"200 12th St Sw, Forest Lake, MN 55025",44.673547,-93.264083
McDonalds,-92.859591,44.72883,"1244 W Broadway Ave, Forest Lake, MN 55025",44.72883,-92.859591
McDonalds,-92.859591,44.72883,"350 Central Ave E, Saint Michael, MN 55376",44.72883,-92.859591
McDonalds,-92.985798,45.269846,"1490 Babcock Blvd E, Delano, MN 55328",45.269846,-92.985798
McDonalds,-87.82,42.03,"298 Golf Mill Ctr, Niles, IL 60714",42.03,-87.82
McDonalds,-93.650005,45.210293,"2411 Crest View Dr, Hudson, WI 54016",45.210293,-93.650005
McDonalds,-93.793803,45.040178,"4811 E Viking Blvd, Wyoming, MN 55092",45.040178,-93.793803
McDonalds,-93.793803,45.040178,"260 Triangle Ln N, Jordan, MN 55352",45.040178,-93.793803
McDonalds,-92.715152,44.978051,"910 Strong Dr, Waconia, MN 55387",44.978051,-92.715152
McDonalds,-93.048113,45.34082,"700 Dodge Ave Nw, Elk River, MN 55330",45.34082,-93.048113
McDonalds,-93.610775,44.668596,"23100 Saint Francis Blvd Nw, Saint Francis, MN 55070",44.668596,-93.610775
McDonalds,-93.788674,44.846491,"1505 Paulson Rd, River Falls, WI 54022",44.846491,-93.788674
McDonalds,-93.578053,45.311675,"303 7th St Ne, Buffalo, MN 55313",45.311675,-93.578053
McDonalds,-93.360583,45.393205,"100 10th Ave Se, New Prague, MN 56071",45.393205,-93.360583
McDonalds,-92.627553,44.85691,"1315 Highway 25 N, Buffalo, MN 55313",44.85691,-92.627553
McDonalds,-87.83,41.62,"14445 S La Grange Rd, Orland Park, IL 60462",41.62,-87.83
McDonalds,-93.568014,44.540461,"410 N Faxon Rd, Norwood Young America, MN 55368",44.540461,-93.568014
McDonalds,-93.858573,45.17614,"243 N Knowles Ave, New Richmond, WI 54017",45.17614,-93.858573
McDonalds,-93.804608,45.299754,"31675 65th Ave, Cannon Falls, MN 55009",45.299754,-93.804608
McDonalds,-93.924131,44.763747,"5835 Saint Croix Trl, North Branch, MN 55056",44.763747,-93.924131
McDonalds,-92.541529,45.118039,"780 Baldwin Plaza Dr, Baldwin, WI 54002",45.118039,-92.541529
McDonalds,-92.889131,44.49678,"100 Garfield St S, Cambridge, MN 55008",44.49678,-92.889131
McDonalds,-92.971979,45.510178,"701 Northland Dr, Princeton, MN 55371",45.510178,-92.971979
McDonalds,-92.373874,44.957187,"2770 N Service Dr, Red Wing, MN 55066",44.957187,-92.373874
McDonalds,-93.244959,45.566752,"2200 218th, Saint Croix Falls, WI 54024",45.566752,-93.244959
McDonalds,-93.587916,45.571811,"Po Box 117, Clear Lake, MN 55319",45.571811,-93.587916
McDonalds,-92.547208,44.550299,"525 4th St Nw, Faribault, MN 55021",44.550299,-92.547208
McDonalds,-92.626121,45.440713,"1710 S Greenfield Rd, Mesa, AZ 85206",45.440713,-92.626121
McDonalds,-93.974819,45.48667,"2427 W Thomas Rd, Phoenix, AZ 85015",45.48667,-93.974819
McDonalds,-93.290159,44.299582,"1213 S Greenfield Rd, Mesa, AZ 85206",44.299582,-93.290159
McDonalds,-111.713295,33.397504,"8220 W Indian School Rd, Phoenix, AZ 85033",33.397504,-111.713295
McDonalds,-112.101168,33.50949,"9641 N Metro Pkwy W, Phoenix, AZ 85051",33.50949,-112.101168
McDonalds,-111.713295,33.397504,"16874 N 59th Ave, Glendale, AZ 85306",33.397504,-111.713295
McDonalds,-112.213088,33.4946,"10040 W Bell Rd, Sun City, AZ 85351",33.4946,-112.213088
McDonalds,-112.134254,33.5592,"6762 W Camelback Rd, Glendale, AZ 85303",33.5592,-112.134254
McDonalds,-87.6,41.63,"226 W Sibley Blvd, Dolton, IL 60419",41.63,-87.6
McDonalds,-112.281761,33.60467,"141 N Central Ave, Phoenix, AZ 85004",33.60467,-112.281761
McDonalds,-88.0,41.93,"501 W Lake St, Addison, IL 60101",41.93,-88.0
McDonalds,-112.17542,33.70712,"1850 S 7th St, Phoenix, AZ 85034",33.70712,-112.17542
McDonalds,-112.069854,33.45185,"545 E McDowell Rd, Phoenix, AZ 85004",33.45185,-112.069854
McDonalds,-87.89,42.01,"1101 E Oakton St, Des Plaines, IL 60018",42.01,-87.89
McDonalds,-112.024468,33.43765,"3701 N Central Ave, Phoenix, AZ 85012",33.43765,-112.024468
McDonalds,-112.069854,33.45185,"926 E Indian School Rd, Phoenix, AZ 85014",33.45185,-112.069854
McDonalds,-87.75,42.04,"275 Old Orchard Shopping Ctr, Skokie, IL 60077",42.04,-87.75
McDonalds,-112.07067,33.509922,"750 W Camelback Rd, Phoenix, AZ 85013",33.509922,-112.07067
McDonalds,-112.057289,33.510839,"3130 E Broadway Rd, Phoenix, AZ 85040",33.510839,-112.057289
McDonalds,-112.03048,33.379024,"1635 E Camelback Rd, Phoenix, AZ 85016",33.379024,-112.03048
McDonalds,-112.082354,33.50915,"3207 W Indian School Rd, Phoenix, AZ 85017",33.50915,-112.082354
McDonalds,-112.02716,33.402812,"3721 E Thomas Rd, Phoenix, AZ 85018",33.402812,-112.02716
McDonalds,-112.031709,33.509069,"3214 E Indian School Rd, Phoenix, AZ 85018",33.509069,-112.031709
McDonalds,-112.122879,33.513019,"2667 W Camelback Rd, Phoenix, AZ 85017",33.513019,-112.122879
McDonalds,-111.986703,33.498869,"1550 E Missouri Ave, Phoenix, AZ 85014",33.498869,-111.986703
McDonalds,-111.986703,33.498869,"4430 E Thomas Rd, Phoenix, AZ 85018",33.498869,-111.986703
McDonalds,-87.82,42.03,"8460 W Dempster St, Niles, IL 60714",42.03,-87.82
McDonalds,-112.057289,33.510839,"1532 N 51st Ave, Phoenix, AZ 85043",33.510839,-112.057289
McDonalds,-111.986703,33.498869,"3255 S 48th St, Tempe, AZ 85282",33.498869,-111.986703
McDonalds,-112.101168,33.50949,"1601 E Glendale Ave, Phoenix, AZ 85020",33.50949,-112.101168
McDonalds,-112.202982,33.430873,"6145 N 35th Ave, Phoenix, AZ 85017",33.430873,-112.202982
McDonalds,-111.928467,33.392805,"5750 W Thomas Rd, Phoenix, AZ 85031",33.392805,-111.928467
