name,description,latitude,longitude
"KFC-Schererville,IN",,41.49057,-87.47482
"KFC-Scottsburg,IN",,38.6835,-85.78384
"KFC-Sellersburg,IN",,38.37126,-85.75768
"KFC-Seymour,IN",,38.95827,-85.87318
"KFC-Shelbyville,IN",,39.52315,-85.76854
"KFC-South Bend,IN",,41.6721,-86.31805
"KFC-South Bend,IN",,41.72977,-86.29021
"KFC-South Bend,IN",,41.63217,-86.25089
"KFC-South Bend,IN",,41.73701,-86.25053
"KFC-South Bend,IN",,41.69847,-86.21977
"KFC-Speedway,IN",,39.79811,-86.26368
"KFC-Spencer,IN",,39.28694,-86.75977
"KFC-Syracuse,IN",,41.4187,-85.7474
"KFC-Taylorsville,IN",,39.2924,-85.94829
"KFC-Terre Haute,IN",,39.41399,-87.41496
"KFC-Terre Haute,IN",,39.50695,-87.38699
"KFC-Terre Haute,IN",,39.47083,-87.37838
"KFC-Tipton,IN",,40.28291,-86.02566
"KFC-Valparaiso,IN",,41.49067,-87.04752
"KFC-Valparaiso,IN",,41.44845,-87.0132
"KFC-Vincennes,IN",,38.65775,-87.50555
"KFC-Wabash,IN",,40.79068,-85.82301
"KFC-Warsaw,IN",,41.2412,-85.85258
"KFC-Washington,IN",,38.6531,-87.15863
"KFC-West Lafayette,IN",,40.45309,-86.91598
"KFC-Atchison,KS",,39.55966,-95.13629
"KFC-Bonner Springs,KS",,39.09858,-94.88241
"KFC-De Soto,KS",,38.96401,-94.98314
"KFC-Emporia,KS",,38.42563,-96.21429
"KFC-Fort Scott,KS",,37.81476,-94.70529
"KFC-Gardner,KS",,38.81083,-94.91619
"KFC-Junction City,KS",,39.0283,-96.83732
"KFC-Kansas City,KS",,39.11629,-94.75402
"KFC-Kansas City,KS",,39.11687,-94.66841
"KFC-Kansas City,KS",,39.05276,-94.68096
"KFC-Kansas City,KS",,39.08696,-94.62581
"KFC-Kansas City,KS",,39.05317,-94.61196
"KFC-Lawrence,KS",,38.97001,-95.30714
"KFC-Lawrence,KS",,38.94298,-95.24383
"KFC-Leavenworth,KS",,39.2966,-94.90911
"KFC-Lenexa,KS",,38.95514,-94.72385
"KFC-Manhattan,KS",,39.18784,-96.56012
"KFC-Olathe,KS",,38.88349,-94.80698
"KFC-Olathe,KS",,38.88458,-94.76073
"KFC-Ottawa,KS",,38.58171,-95.26765
"KFC-Overland Park,KS",,38.8835,-94.68568
"KFC-Overland Park,KS",,38.91314,-94.67007
"KFC-Overland Park,KS",,38.99326,-94.6665
"KFC-Paola,KS",,38.5719,-94.85983
"KFC-Shawnee,KS",,39.0152,-94.72036
"KFC-Shawnee,KS",,39.02648,-94.85404
"KFC-Topeka,KS",,39.02962,-95.72545
"KFC-Topeka,KS",,39.01012,-95.68788
"KFC-Topeka,KS",,39.08119,-95.66676
"KFC-Alexandria,KY",,38.97536,-84.3926
"KFC-Ashland,KY",,38.39367,-82.70402
"KFC-Ashland,KY",,38.49631,-82.67286
"KFC-Ashland,KY",,38.47048,-82.62435
"KFC-Barbourville,KY",,36.90169,-83.88856
"KFC-Bardstown,KY",,37.82292,-85.46248
"KFC-Beaver Dam,KY",,37.41607,-86.87831
"KFC-Berea,KY",,37.56785,-84.3008
"KFC-Bowling Green,KY",,36.98284,-86.43995
"KFC-Bowling Green,KY",,36.95,-86.42477
"KFC-Brandenburg,KY",,37.98285,-86.17493
"KFC-Cadiz,KY",,36.87945,-87.73531
"KFC-Calvert City,KY",,37.00333,-88.33465
"KFC-Carrollton,KY",,38.63803,-85.10541
"KFC-Cave City,KY",,37.13565,-85.98772
"KFC-Corbin,KY",,36.95902,-84.07204
"KFC-Cynthiana,KY",,38.377,-84.31208
"KFC-Danville,KY",,37.61593,-84.77773
"KFC-Dry Ridge,KY",,38.68184,-84.59834
"KFC-Elizabethtown,KY",,37.70053,-85.86715
"KFC-Elizabethtown,KY",,37.71428,-85.83316
"KFC-Eminence,KY",,38.37265,-85.18968
"KFC-Erlanger,KY",,39.02149,-84.58808
"KFC-Florence,KY",,38.98259,-84.64516
"KFC-Fort Campbell,KY",,36.645,-87.4496
"KFC-Frankfort,KY",,38.17244,-84.89828
"KFC-Frankfort,KY",,38.19068,-84.82368
"KFC-Franklin,KY",,36.73169,-86.57811
"KFC-Georgetown,KY",,38.22173,-84.54053
"KFC-Glasgow,KY",,37.00166,-85.92673
"KFC-Grayson,KY",,38.34743,-82.93911
"KFC-Greenup,KY",,38.56134,-82.80762
"KFC-Harlan,KY",,36.82005,-83.32706
"KFC-Harrodsburg,KY",,37.75148,-84.84473
"KFC-Hazard,KY",,37.2653,-83.19119
"KFC-Henderson,KY",,37.86811,-87.57156
"KFC-Hopkinsville,KY",,36.87148,-87.49961
"KFC-Hopkinsville,KY",,36.83823,-87.47881
"KFC-Inez,KY",,37.86667,-82.53671
"KFC-Jackson,KY",,37.55801,-83.39024
"KFC-Jeffersontown,KY",,38.19536,-85.56671
"KFC-La Grange,KY",,38.40144,-85.37634
"KFC-Lebanon,KY",,37.5655,-85.26131
"KFC-Leitchfield,KY",,37.46935,-86.29333
"KFC-Lexington,KY",,38.04711,-84.54942
"KFC-Lexington,KY",,38.00336,-84.51955
"KFC-Lexington,KY",,37.9697,-84.49693
"KFC-Lexington,KY",,38.07227,-84.4826
"KFC-Lexington,KY",,38.04211,-84.46731
"KFC-Lexington,KY",,38.00419,-84.45013
"KFC-Lexington,KY",,38.01872,-84.41586
"KFC-London,KY",,37.14416,-84.10616
"KFC-Louisa,KY",,38.11283,-82.60574
"KFC-Louisville,KY",,38.19686,-85.84022
"KFC-Louisville,KY",,38.24921,-85.78376
"KFC-Louisville,KY",,38.20277,-85.78085
"KFC-Louisville,KY",,38.14721,-85.77576
"KFC-Louisville,KY",,38.17442,-85.76768
"KFC-Louisville,KY",,38.21287,-85.74127
"KFC-Louisville,KY",,38.2399,-85.72385
"KFC-Louisville,KY",,38.13762,-85.67188
"KFC-Louisville,KY",,38.20595,-85.66723
"KFC-Louisville,KY",,38.0672,-85.66569
"KFC-Louisville,KY",,38.25249,-85.65154
"KFC-Louisville,KY",,38.28164,-85.63419
"KFC-Louisville,KY",,38.22025,-85.62952
"KFC-Louisville,KY",,38.15126,-85.58804
"KFC-Louisville,KY",,38.28649,-85.57526
"KFC-Louisville,KY",,38.21665,-85.53863
"KFC-Louisville,KY",,38.29047,-85.51113
"KFC-Louisville,KY",,38.25123,-85.75739
"KFC-Madisonville,KY",,37.32092,-87.47806
"KFC-Mayfield,KY",,36.73402,-88.6342
"KFC-Middlesboro,KY",,36.60799,-83.70255
"KFC-Middletown,KY",,38.24787,-85.52981
"KFC-Morehead,KY",,38.17759,-83.43713
"KFC-Mount Sterling,KY",,38.07777,-83.9495
"KFC-Mount Vernon,KY",,37.36948,-84.33571
"KFC-Murray,KY",,36.61274,-88.31536
"KFC-Newport,KY",,39.08417,-84.48445
"KFC-Nicholasville,KY",,37.89448,-84.56689
"KFC-Owensboro,KY",,37.75813,-87.14078
"KFC-Owensboro,KY",,37.72215,-87.12387
"KFC-Paducah,KY",,37.04074,-88.65992
"KFC-Paducah,KY",,37.06862,-88.62687
"KFC-Paducah,KY",,37.05625,-88.57416
"KFC-Paris,KY",,38.20421,-84.27432
"KFC-Pikeville,KY",,37.52344,-82.5699
"KFC-Pikeville,KY",,37.47091,-82.53377
"KFC-Pineville,KY",,36.75969,-83.6964
"KFC-Pleasure Ridge Park,KY",,38.1488,-85.83768
"KFC-Powderly,KY",,37.2338,-87.16141
"KFC-Prestonsburg,KY",,37.67447,-82.77788
"KFC-Princeton,KY",,37.11999,-87.89542
"KFC-Radcliff,KY",,37.83979,-85.9392
"KFC-Richmond,KY",,37.73418,-84.27349
"KFC-Russellville,KY",,36.8512,-86.89294
"KFC-Shelbyville,KY",,38.18919,-85.27584
"KFC-Shelbyville,KY",,38.22142,-85.20287
"KFC-Shepherdsville,KY",,37.99034,-85.71077
"KFC-Somerset,KY",,37.08368,-84.61664
"KFC-South Williamson,KY",,37.65555,-82.27009
"KFC-Taylor Mill,KY",,39.01796,-84.50929
"KFC-Valley Station,KY",,38.10906,-85.86562
"KFC-Versailles,KY",,38.04902,-84.71052
"KFC-Whitley City,KY",,36.72607,-84.46806
"KFC-Williamsburg,KY",,36.72619,-84.16195
"KFC-Winchester,KY",,38.00672,-84.20969
"KFC-Alexandria,LA",,31.27128,-92.45783
"KFC-Amite,LA",,30.72635,-90.52386
"KFC-Baker,LA",,30.57882,-91.12725
"KFC-Bastrop,LA",,32.77745,-91.90979
"KFC-Baton Rouge,LA",,30.48907,-91.12157
"KFC-Baton Rouge,LA",,30.45106,-91.11219
"KFC-Baton Rouge,LA",,30.37954,-91.09866
"KFC-Baton Rouge,LA",,30.48568,-91.08264
"KFC-Baton Rouge,LA",,30.43341,-91.05709
"KFC-Baton Rouge,LA",,30.49948,-91.15306
"KFC-Bossier City,LA",,32.524,-93.71701
"KFC-Crowley,LA",,30.234,-92.38428
"KFC-Destrehan,LA",,29.96943,-90.37649
"KFC-Farmerville,LA",,32.77075,-92.39573
"KFC-Ferriday,LA",,31.63102,-91.55504
"KFC-Gonzales,LA",,30.244,-90.91846
"KFC-Gonzales,LA",,30.21088,-90.95176
"KFC-Gray,LA",,29.68118,-90.78297
"KFC-Hammond,LA",,30.50249,-90.48273
"KFC-Hammond,LA",,30.50815,-90.44575
"KFC-Harvey,LA",,29.90417,-90.06666
"KFC-Homer,LA",,32.80164,-93.05534
"KFC-Houma,LA",,29.5886,-90.74347
"KFC-Kenner,LA",,30.02102,-90.2539
"KFC-Kenner,LA",,30.0005,-90.24118
"KFC-Lafayette,LA",,30.20724,-92.07559
"KFC-Lafayette,LA",,30.23811,-92.01341
"KFC-Lake Charles,LA",,30.19813,-93.22382
"KFC-Laplace,LA",,30.07517,-90.50113
"KFC-Leesville,LA",,31.05515,-93.24472
"KFC-Marrero,LA",,29.875,-90.10426
"KFC-Metairie,LA",,30.00335,-90.16237
"KFC-Minden,LA",,32.625,-93.25248
"KFC-Monroe,LA",,32.48881,-92.08296
"KFC-Monroe,LA",,32.52633,-92.07143
"KFC-Morgan City,LA",,29.7011,-91.20047
"KFC-Natchitoches,LA",,31.75373,-93.08211
"KFC-New Iberia,LA",,29.98748,-91.82491
"KFC-New Orleans,LA",,29.9618,-90.11387
"KFC-New Orleans,LA",,29.9396,-90.07487
"KFC-New Orleans,LA",,29.92377,-90.01981
"KFC-Pineville,LA",,31.33327,-92.40829
"KFC-Ponchatoula,LA",,30.438,-90.45602
"KFC-Port Allen,LA",,30.44873,-91.24363
"KFC-Ruston,LA",,32.52361,-92.63995
"KFC-Shreveport,LA",,32.44572,-93.86276
"KFC-Shreveport,LA",,32.39791,-93.80867
"KFC-Shreveport,LA",,32.47529,-93.77982
"KFC-Shreveport,LA",,32.54196,-93.77499
"KFC-Shreveport,LA",,32.3982,-93.7495
"KFC-Shreveport,LA",,32.44527,-93.71997
"KFC-Slidell,LA",,30.28493,-89.75256
"KFC-Springhill,LA",,32.99471,-93.46231
"KFC-Sulphur,LA",,30.23075,-93.35941
"KFC-Tallulah,LA",,32.40723,-91.1889
"KFC-West Monroe,LA",,32.50119,-92.14922
"KFC-Westwego,LA",,29.89824,-90.14185
"KFC-Attleboro,MA",,41.94809,-71.27852
"KFC-Auburn,MA",,42.17998,-71.87046
"KFC-Ayer,MA",,42.55399,-71.57105
"KFC-Billerica,MA",,42.5506,-71.26327
"KFC-Bridgewater,MA",,41.99573,-70.97345
"KFC-Brighton,MA",,42.35363,-71.13887
"KFC-Brockton,MA",,42.06416,-71.0573
"KFC-Brockton,MA",,42.10717,-71.02327
"KFC-Brockton,MA",,42.06058,-71.01459
"KFC-Cambridge,MA",,42.37202,-71.09898
"KFC-Chicopee,MA",,42.19353,-72.57549
"KFC-Clinton,MA",,42.4324,-71.68685
"KFC-Danvers,MA",,42.55819,-70.93053
"KFC-Dorchester,MA",,42.29518,-71.07226
"KFC-Dorchester,MA",,42.31989,-71.06202
"KFC-East Longmeadow,MA",,42.05413,-72.51851
"KFC-East Wareham,MA",,41.7583,-70.66039
"KFC-Everett,MA",,42.40229,-71.04152
"KFC-Fall River,MA",,41.699,-71.14704
"KFC-Framingham,MA",,42.27859,-71.40766
"KFC-Framingham,MA",,42.30084,-71.40759
"KFC-Gardner,MA",,42.56651,-71.98123
"KFC-Hadley,MA",,42.35728,-72.55095
"KFC-Haverhill,MA",,42.77755,-71.07679
"KFC-Holyoke,MA",,42.18589,-72.63065
"KFC-Hudson,MA",,42.37292,-71.56215
"KFC-Hyannis,MA",,41.66203,-70.28587
"KFC-Hyde Park,MA",,42.26723,-71.12076
"KFC-Kingston,MA",,41.98758,-70.71146
"KFC-Lawrence,MA",,42.69017,-71.15299
"KFC-Leominster,MA",,42.5321,-71.75577
"KFC-Lowell,MA",,42.63508,-71.35329
"KFC-Lynn,MA",,42.45062,-70.96277
"KFC-Methuen,MA",,42.70648,-71.20259
"KFC-Milford,MA",,42.14899,-71.49876
"KFC-New Bedford,MA",,41.63704,-70.9306
"KFC-New Bedford,MA",,41.68041,-70.92261
"KFC-Newton,MA",,42.34956,-71.20695
"KFC-Northampton,MA",,42.32689,-72.63337
"KFC-Norwell,MA",,42.1745,-70.88421
"KFC-Palmer,MA",,42.16177,-72.33971
"KFC-Pittsfield,MA",,42.44975,-73.23904
"KFC-Quincy,MA",,42.26681,-71.01494
"KFC-Revere,MA",,42.42403,-71.00969
"KFC-Roslindale,MA",,42.28526,-71.11108
"KFC-Salem,MA",,42.48636,-70.90049
"KFC-Saugus,MA",,42.48518,-71.01921
"KFC-Shrewsbury,MA",,42.27376,-71.75149
"KFC-Somerset,MA",,41.72929,-71.16611
"KFC-Somerville,MA",,42.38893,-71.08604
"KFC-Springfield,MA",,42.13747,-72.58311
"KFC-Springfield,MA",,42.10989,-72.57156
"KFC-Springfield,MA",,42.14556,-72.48398
"KFC-Stoughton,MA",,42.13884,-71.10263
"KFC-Stoughton,MA",,42.13777,-71.14815
"KFC-Taunton,MA",,41.90589,-71.06721
"KFC-Tyngsboro,MA",,42.69577,-71.4379
"KFC-Walpole,MA",,42.1235,-71.23112
"KFC-Waltham,MA",,42.37722,-71.23069
"KFC-Webster,MA",,42.05624,-71.87333
"KFC-West Roxbury,MA",,42.25808,-71.16073
"KFC-West Springfield,MA",,42.12918,-72.62633
"KFC-West Yarmouth,MA",,41.7055,-70.22942
"KFC-Westfield,MA",,42.1147,-72.73007
"KFC-Weymouth,MA",,42.21346,-70.96111
"KFC-Woburn,MA",,42.4694,-71.17995
"KFC-Worcester,MA",,42.2568,-71.82355
"KFC-Yarmouth,MA",,41.70532,-70.22663
"KFC-Aberdeen,MD",,39.52194,-76.18486
"KFC-Abingdon,MD",,39.46284,-76.31695
"KFC-Adelphi,MD",,38.98343,-76.97841
"KFC-Annapolis,MD",,38.98138,-76.52849
"KFC-Baltimore,MD",,39.35729,-76.70419
"KFC-Baltimore,MD",,39.26971,-76.68362
"KFC-Baltimore,MD",,39.28459,-76.65321
"KFC-Baltimore,MD",,39.29052,-76.61958
"KFC-Baltimore,MD",,39.31049,-76.61481
"KFC-Baltimore,MD",,39.32341,-76.60941
"KFC-Baltimore,MD",,39.30044,-76.59766
"KFC-Baltimore,MD",,39.29663,-76.56632
"KFC-Baltimore,MD",,39.32224,-76.54805
"KFC-Baltimore,MD",,39.28114,-76.54727
"KFC-Baltimore,MD",,39.34999,-76.53587
"KFC-Baltimore,MD",,39.21738,-76.61452
"KFC-Baltimore,MD",,39.28873,-76.72783
"KFC-Baltimore,MD",,39.26953,-76.50175
"KFC-Baltimore,MD",,39.31497,-76.46119
"KFC-Baltimore,MD",,39.34602,-76.73623
"KFC-Baltimore,MD",,39.37249,-76.56747
"KFC-Baltimore,MD",,39.39786,-76.53986
"KFC-Bel Air,MD",,39.53302,-76.34818
"KFC-Beltsville,MD",,39.05034,-76.93707
"KFC-Beltsville,MD",,39.033,-76.91025
"KFC-Berwyn Heights,MD",,38.99734,-76.90955
"KFC-Bowie,MD",,38.98539,-76.75758
"KFC-Burtonsville,MD",,39.11313,-76.93258
"KFC-Cambridge,MD",,38.55854,-76.0603
"KFC-Capitol Heights,MD",,38.8894,-76.86436
"KFC-Chestertown,MD",,39.22408,-76.06997
"KFC-Cheverly,MD",,38.93202,-76.90199
"KFC-Clinton,MD",,38.78337,-76.8943
"KFC-Colmar Manor,MD",,38.93613,-76.94803
"KFC-Columbia,MD",,39.22111,-76.87502
"KFC-Columbia,MD",,39.1773,-76.84459
"KFC-Cumberland,MD",,39.63744,-78.83459
"KFC-Cumberland,MD",,39.63312,-78.76477
"KFC-Damascus,MD",,39.28667,-77.20818
"KFC-District Heights,MD",,38.85199,-76.91552
"KFC-District Heights,MD",,38.85188,-76.8921
"KFC-Easton,MD",,38.75794,-76.06254
"KFC-Edgewater,MD",,38.94303,-76.56124
"KFC-Edgewood,MD",,39.43598,-76.31184
"KFC-Eldersburg,MD",,39.40832,-76.94855
"KFC-Elkridge,MD",,39.20785,-76.72593
"KFC-Elkton,MD",,39.59814,-75.82076
"KFC-Elkton,MD",,39.63604,-75.80726
"KFC-Ellicott City,MD",,39.25165,-76.81509
"KFC-Fort Washington,MD",,38.75786,-76.99638
"KFC-Frederick,MD",,39.41888,-77.45084
"KFC-Frederick,MD",,39.38512,-77.40576
"KFC-Gaithersburg,MD",,39.1473,-77.20591
"KFC-Gambrills,MD",,39.02676,-76.68813
"KFC-Germantown,MD",,39.17774,-77.24186
"KFC-Glen Burnie,MD",,39.17104,-76.63149
"KFC-Glen Burnie,MD",,39.19124,-76.61387
"KFC-Glenmont,MD",,39.0608,-77.05164
"KFC-Hagerstown,MD",,39.65405,-77.7525
"KFC-Hagerstown,MD",,39.63995,-77.71286
"KFC-Hampstead,MD",,39.63725,-76.86636
"KFC-Hyattsville,MD",,38.95577,-76.96599
"KFC-La Plata,MD",,38.52966,-76.98316
"KFC-Landover,MD",,38.90941,-76.89182
"KFC-Lanham,MD",,38.95267,-76.87827
"KFC-Lanham,MD",,38.9898,-76.82371
"KFC-Laurel,MD",,39.10186,-76.84614
"KFC-Leonardtown,MD",,38.31651,-76.66919
"KFC-Lexington Park,MD",,38.2598,-76.46778
"KFC-Linthicum Heights,MD",,39.22444,-76.65779
"KFC-Middle River,MD",,39.33744,-76.39825
"KFC-Millersville,MD",,39.12045,-76.6366
"KFC-Mt Airy,MD",,39.3634,-77.16258
"KFC-Nottingham,MD",,39.40111,-76.47774
"KFC-Ocean City,MD",,38.3386,-75.1138
"KFC-Olney,MD",,39.15256,-77.06131
"KFC-Oxon Hill,MD",,38.80454,-76.97803
"KFC-Pasadena,MD",,39.12268,-76.51684
"KFC-Perryville,MD",,39.58887,-76.06815
"KFC-Pocomoke City,MD",,38.07529,-75.55585
"KFC-Prince Frederick,MD",,38.54642,-76.59125
"KFC-Randallstown,MD",,39.3621,-76.78027
"KFC-Reisterstown,MD",,39.44609,-76.81276
"KFC-Rockville,MD",,39.10268,-77.20726
"KFC-Rockville,MD",,39.10513,-77.1576
"KFC-Salisbury,MD",,38.34761,-75.60222
"KFC-Severna Park,MD",,39.08032,-76.54808
"KFC-Silver Spring,MD",,38.984,-77.02489
"KFC-Solomons,MD",,38.34617,-76.461
"KFC-Stevensville,MD",,38.97621,-76.31474
"KFC-Temple Hills,MD",,38.83514,-76.94353
"KFC-Thurmont,MD",,39.61363,-77.41899
"KFC-Towson,MD",,39.39754,-76.60314
"KFC-Upper Marlboro,MD",,38.89938,-76.79161
"KFC-Upper Marlboro,MD",,38.81042,-76.74026
"KFC-Waldorf,MD",,38.65138,-76.88211
"KFC-Westminster,MD",,39.57569,-76.98245
"KFC-Wheaton,MD",,39.04108,-77.04613
"KFC-Auburn,ME",,44.10425,-70.22562
"KFC-Augusta,ME",,44.31407,-69.79913
"KFC-Augusta,ME",,44.34975,-69.79656
"KFC-Bangor,ME",,44.82301,-68.77919
"KFC-Bangor,ME",,44.84048,-68.74176
"KFC-Brewer,ME",,44.78219,-68.74657
"KFC-Brunswick,ME",,43.91587,-69.97217
"KFC-Ellsworth,ME",,44.53307,-68.40873
"KFC-Farmington,ME",,44.64595,-70.15121
"KFC-Houlton,ME",,46.13569,-67.83932
"KFC-Lewiston,ME",,44.07733,-70.18854
"KFC-Old Town,ME",,44.91544,-68.68282
"KFC-Portland,ME",,43.67173,-70.28449
"KFC-Presque Isle,ME",,46.69944,-68.01047
"KFC-Rockport,ME",,44.1293,-69.09544
"KFC-Saco,ME",,43.50758,-70.43621
"KFC-Sanford,ME",,43.4194,-70.75575
"KFC-South Paris,ME",,44.22158,-70.51595
"KFC-Waterville,ME",,44.54644,-69.63097
"KFC-Westbrook,ME",,43.67794,-70.33568
"KFC-Windham,ME",,43.8355,-70.43922
"KFC-Allen Park,MI",,42.25041,-83.21766
"KFC-Alma,MI",,43.39294,-84.66661
"KFC-Alpena,MI",,45.04907,-83.44568
"KFC-Auburn Hills,MI",,42.66025,-83.24612
"KFC-Battle Creek,MI",,42.29739,-85.22057
"KFC-Battle Creek,MI",,42.34299,-85.15421
"KFC-Battle Creek,MI",,42.3417,-85.22231
"KFC-Bay City,MI",,43.55726,-83.95162
"KFC-Bay City,MI",,43.57975,-83.89441
"KFC-Bay City,MI",,43.59462,-83.85482
"KFC-Bay City,MI",,43.6123,-83.91451
"KFC-Benton Harbor,MI",,42.08342,-86.4365
"KFC-Birch Run,MI",,43.25007,-83.77042
"KFC-Birmingham,MI",,42.54592,-83.2155
"KFC-Birmingham,MI",,42.53838,-83.20553
"KFC-Cadillac,MI",,44.24161,-85.39624
"KFC-Canton,MI",,42.323,-83.4515
"KFC-Canton,MI",,42.2748,-83.47763
"KFC-Cedar Springs,MI",,43.22111,-85.5719
"KFC-Clare,MI",,43.84101,-84.76841
"KFC-Clawson,MI",,42.5451,-83.14698
"KFC-Clinton Township,MI",,42.54922,-82.92734
"KFC-Clinton Township,MI",,42.57511,-82.88825
"KFC-Clinton Township,MI",,42.60157,-82.95262
"KFC-Clio,MI",,43.17751,-83.764
"KFC-Coldwater,MI",,41.93683,-84.97747
"KFC-Davison,MI",,43.0147,-83.51682
"KFC-Dearborn Heights,MI",,42.33213,-83.27326
"KFC-Dearborn Heights,MI",,42.27621,-83.27018
"KFC-Dearborn,MI",,42.34458,-83.15863
"KFC-Dearborn,MI",,42.32446,-83.16662
"KFC-Dearborn,MI",,42.32513,-83.1657
"KFC-Detroit,MI",,42.375,-83.19741
"KFC-Detroit,MI",,42.37082,-82.94922
"KFC-Detroit,MI",,42.41673,-83.17903
"KFC-Detroit,MI",,42.43077,-83.18531
"KFC-Detroit,MI",,42.39402,-83.13967
"KFC-Detroit,MI",,42.38769,-83.18624
"KFC-Detroit,MI",,42.32818,-83.15664
"KFC-Detroit,MI",,42.44987,-82.95909
"KFC-Detroit,MI",,42.40801,-82.92482
"KFC-Detroit,MI",,42.40127,-83.21703
"KFC-Detroit,MI",,42.41827,-83.08284
"KFC-Detroit,MI",,42.42947,-83.23819
"KFC-Detroit,MI",,42.41798,-83.26161
"KFC-Detroit,MI",,42.44699,-83.07643
"KFC-Detroit,MI",,42.39283,-83.12206
"KFC-Detroit,MI",,42.36531,-83.08588
"KFC-Detroit,MI",,42.36474,-83.02417
"KFC-Detroit,MI",,42.30656,-83.10394
"KFC-Detroit,MI",,42.30834,-83.10449
"KFC-Detroit,MI",,42.43124,-83.16036
"KFC-Detroit,MI",,42.40491,-82.96485
"KFC-Detroit,MI",,42.39258,-83.00537
"KFC-Escanaba,MI",,45.76499,-87.07753
"KFC-Farmington Hills,MI",,42.51165,-83.359
"KFC-Farmington,MI",,42.46485,-83.37828
"KFC-Fenton,MI",,42.78995,-83.73275
"KFC-Ferndale,MI",,42.44681,-83.12379
"KFC-Flat Rock,MI",,42.10841,-83.2856
"KFC-Flint,MI",,43.0099,-83.65401
"KFC-Flint,MI",,43.03305,-83.65509
"KFC-Flint,MI",,42.99548,-83.72625
"KFC-Flint,MI",,42.97372,-83.70905
"KFC-Flint,MI",,43.04703,-83.73246
"KFC-Flint,MI",,43.0019,-83.76876
"KFC-Flint,MI",,43.06052,-83.76612
"KFC-Fort Gratiot,MI",,43.02525,-82.45719
"KFC-Fruitport,MI",,43.15335,-86.20303
"KFC-Garden City,MI",,42.32597,-83.32239
"KFC-Grand Blanc,MI",,42.92747,-83.63015
"KFC-Grand Blanc,MI",,42.92747,-83.63015
"KFC-Grand Haven,MI",,43.0525,-86.2207
"KFC-Grand Rapids,MI",,42.96345,-85.69055
"KFC-Grand Rapids,MI",,42.97017,-85.64557
"KFC-Grand Rapids,MI",,43.0361,-85.61632
"KFC-Harper Woods,MI",,42.45051,-82.91451
"KFC-Highland Park,MI",,42.40263,-83.09523
"KFC-Holland,MI",,42.80592,-86.10138
"KFC-Houghton,MI",,47.11381,-88.58836
"KFC-Inkster,MI",,42.30287,-83.32986
"KFC-Iron Mountaio,MI",,45.81143,-88.05942
"KFC-Ithaca,MI",,43.29164,-84.58826
"KFC-Jenison,MI",,42.90405,-85.78695
"KFC-Kalamazoo,MI",,42.29486,-85.61433
"KFC-Kalamazoo,MI",,42.32405,-85.52042
"KFC-Kalamazoo,MI",,42.23236,-85.58968
"KFC-Kentwood,MI",,42.91335,-85.52697
"KFC-Kentwood,MI",,42.86853,-85.64484
"KFC-Lapeer,MI",,43.04586,-83.31909
"KFC-Lincoln Park,MI",,42.48046,-83.23086
"KFC-Lincoln Park,MI",,42.26438,-83.1853
"KFC-Livonia,MI",,42.36941,-83.32952
"KFC-Livonia,MI",,42.381,-83.373
"KFC-Ludington,MI",,43.95547,-86.45279
"KFC-Mackinaw City,MI",,45.78177,-84.72935
"KFC-Macomb,MI",,42.63617,-82.85749
"KFC-Madison Heights,MI",,42.50524,-83.08971
"KFC-Manistee,MI",,44.22361,-86.30983
"KFC-Marquette,MI",,46.54571,-87.41535
"KFC-Marysville,MI",,42.91978,-82.47702
"KFC-Menominee,MI",,45.10797,-87.61695
"KFC-Midland,MI",,43.64116,-84.24563
"KFC-Mount Morris,MI",,43.09114,-83.69392
"KFC-Mount Pleasant,MI",,43.60564,-84.76786
"KFC-Muskegon,MI",,43.23418,-86.2089
"KFC-Niles,MI",,41.81254,-86.24808
"KFC-Norton Shores,MI",,43.19076,-86.26268
"KFC-Novi,MI",,42.47215,-83.43731
"KFC-Oak Park,MI",,42.45746,-83.18204
"KFC-Petoskey,MI",,45.38965,-84.9159
"KFC-Plainwell,MI",,42.44284,-85.62694
"KFC-Pontiac,MI",,42.62004,-83.24839
"KFC-Port Huron,MI",,42.97684,-82.45262
"KFC-Redford,MI",,42.39849,-83.29586
"KFC-Redford,MI",,42.39849,-83.29586
"KFC-Rochester Hills,MI",,42.68318,-83.13703
"KFC-Roseville,MI",,42.48205,-82.94612
"KFC-Royal Oak,MI",,42.49051,-83.12313
"KFC-Saginaw,MI",,43.43439,-83.94383
"KFC-Saginaw,MI",,43.40025,-83.91196
"KFC-Saginaw,MI",,43.43701,-83.94729
"KFC-Saginaw,MI",,43.44506,-83.97543
"KFC-Saginaw,MI",,43.41918,-83.94667
"KFC-Saint Clair Shores,MI",,42.50046,-82.89792
"KFC-Sault Sainte Marie,MI",,46.49231,-84.35172
"KFC-Southfield,MI",,42.44363,-83.26174
"KFC-Southfield,MI",,42.48175,-83.24091
"KFC-Southgate,MI",,42.19929,-83.18171
"KFC-St Joseph,MI",,42.07968,-86.49496
"KFC-Sterling Heights,MI",,42.56427,-83.06919
"KFC-Sterling Heights,MI",,42.6121,-83.03149
"KFC-Sturgis,MI",,41.79397,-85.42825
"KFC-Sylvan Lake,MI",,42.61361,-83.32628
"KFC-Taylor,MI",,42.23252,-83.26977
"KFC-Three Rivers,MI",,41.94234,-85.65029
